month,year,full_time,part_time,grand_total,carrier
7,2011,1838,223,2061,VX
8,2011,1879,201,2080,VX
9,2011,1918,207,2125,VX
10,2011,1947,217,2164,VX
11,2011,1967,248,2215,VX
12,2011,1988,248,2236,VX
1,2012,2086,240,2326,VX
2,2012,2188,233,2421,VX
3,2012,2232,254,2486,VX
4,2012,2267,251,2518,VX
5,2012,2308,269,2577,VX
6,2012,2307,276,2583,VX
7,2012,2307,288,2595,VX
8,2012,2306,292,2598,VX
9,2012,2311,285,2596,VX
10,2012,2294,277,2571,VX
11,2012,2274,266,2540,VX
12,2012,2248,261,2509,VX
1,2013,2239,263,2502,VX
2,2013,2223,257,2480,VX
3,2013,2256,260,2516,VX
4,2013,2274,292,2566,VX
5,2013,2263,323,2586,VX
6,2013,2243,323,2566,VX
7,2013,2250,320,2570,VX
8,2013,2261,311,2572,VX
9,2013,2289,341,2630,VX
10,2013,2316,359,2675,VX
11,2013,2310,355,2665,VX
12,2013,2299,361,2660,VX
1,2014,2327,335,2662,VX
2,2014,2344,332,2676,VX
3,2014,2337,335,2672,VX
4,2014,2366,321,2687,VX
5,2014,2348,323,2671,VX
6,2014,2345,330,2675,VX
7,2014,2354,328,2682,VX
8,2014,2343,329,2672,VX
9,2014,2348,353,2701,VX
10,2014,2350,339,2689,VX
11,2014,2347,347,2694,VX
12,2014,2330,342,2672,VX
1,2015,2361,334,2695,VX
2,2015,2381,341,2722,VX
3,2015,2379,349,2728,VX
4,2015,2421,362,2783,VX
5,2015,2418,363,2781,VX
6,2015,2438,358,2796,VX
7,2015,2489,344,2833,VX
8,2015,2535,334,2869,VX
9,2015,2514,348,2862,VX
10,2015,2537,346,2883,VX
11,2015,2582,347,2929,VX
12,2015,2558,353,2911,VX
1,2016,2566,344,2910,VX
2,2016,2632,375,3007,VX
3,2016,2671,361,3032,VX
4,2016,2708,369,3077,VX
5,2016,2716,374,3090,VX
6,2016,2745,364,3109,VX
7,2016,2758,367,3125,VX
8,2016,2778,363,3141,VX
9,2016,2764,363,3127,VX
10,2016,2812,363,3175,VX
11,2016,2807,371,3178,VX
12,2016,2787,357,3144,VX
1,2017,2783,358,3141,VX
2,2017,2833,363,3196,VX
3,2017,2852,347,3199,VX
4,2017,2874,350,3224,VX
5,2017,2908,399,3307,VX
6,2017,2879,386,3265,VX
7,2017,2912,438,3350,VX
8,2017,2928,426,3354,VX
9,2017,2925,442,3367,VX
10,2017,3001,475,3476,VX
11,2017,2994,461,3455,VX
12,2017,2892,447,3339,VX
1,1990,6997,832,7829,WN
2,1990,6996,833,7829,WN
3,1990,7090,833,7923,WN
4,1990,7772,173,7945,WN
5,1990,8049,164,8213,WN
6,1990,8224,165,8389,WN
7,1990,8297,157,8454,WN
8,1990,8310,150,8460,WN
9,1990,8325,152,8477,WN
10,1990,8416,142,8558,WN
11,1990,8463,137,8600,WN
12,1990,8486,134,8620,WN
1,1991,8503,137,8640,WN
2,1991,8667,134,8801,WN
3,1991,8671,135,8806,WN
4,1991,8892,134,9026,WN
5,1991,9074,136,9210,WN
6,1991,9170,131,9301,WN
7,1991,9249,130,9379,WN
8,1991,9312,114,9426,WN
9,1991,9396,111,9507,WN
10,1991,9462,101,9563,WN
11,1991,9570,111,9681,WN
12,1991,9687,91,9778,WN
1,1992,9784,83,9867,WN
2,1992,9902,91,9993,WN
3,1992,10152,86,10238,WN
4,1992,10520,85,10605,WN
5,1992,10702,80,10782,WN
6,1992,10709,73,10782,WN
7,1992,11277,73,11350,WN
8,1992,11329,73,11402,WN
9,1992,11373,67,11440,WN
10,1992,11520,66,11586,WN
11,1992,11563,60,11623,WN
12,1992,11453,56,11509,WN
1,1993,11491,56,11547,WN
2,1993,11675,57,11732,WN
3,1993,11835,55,11890,WN
4,1993,12101,55,12156,WN
5,1993,12357,53,12410,WN
6,1993,12541,54,12595,WN
7,1993,12766,53,12819,WN
8,1993,12844,54,12898,WN
9,1993,12948,50,12998,WN
10,1993,12967,49,13016,WN
11,1993,13174,53,13227,WN
12,1993,13232,52,13284,WN
1,1994,13267,50,13317,WN
2,1994,13407,52,13459,WN
3,1994,13730,48,13778,WN
4,1994,13833,45,13878,WN
5,1994,14747,46,14793,WN
6,1994,14992,47,15039,WN
7,1994,15260,48,15308,WN
8,1994,15482,50,15532,WN
9,1994,15793,46,15839,WN
10,1994,16125,50,16175,WN
11,1994,16369,47,16416,WN
12,1994,16597,49,16646,WN
1,1995,17089,46,17135,WN
2,1995,17524,47,17571,WN
3,1995,17970,45,18015,WN
4,1995,18271,43,18314,WN
5,1995,18488,41,18529,WN
6,1995,18944,42,18986,WN
7,1995,19101,195,19296,WN
8,1995,19181,320,19501,WN
9,1995,19270,478,19748,WN
10,1995,19337,577,19914,WN
11,1995,19454,635,20089,WN
12,1995,19546,774,20320,WN
1,1996,19880,684,20564,WN
2,1996,20008,668,20676,WN
3,1996,20477,653,21130,WN
4,1996,20889,670,21559,WN
5,1996,21245,665,21910,WN
6,1996,21526,762,22288,WN
7,1996,21757,816,22573,WN
8,1996,21821,828,22649,WN
9,1996,22624,884,23508,WN
10,1996,22457,862,23319,WN
11,1996,22534,904,23438,WN
12,1996,22493,902,23395,WN
1,1997,22839,887,23726,WN
2,1997,23027,880,23907,WN
3,1997,23544,436,23980,WN
4,1997,23227,849,24076,WN
5,1997,23265,876,24141,WN
6,1997,23329,897,24226,WN
7,1997,23394,911,24305,WN
8,1997,23358,895,24253,WN
9,1997,23407,866,24273,WN
10,1997,23385,886,24271,WN
11,1997,23568,955,24523,WN
12,1997,23494,960,24454,WN
1,1998,23570,890,24460,WN
2,1998,23526,850,24376,WN
3,1998,23729,844,24573,WN
4,1998,23805,827,24632,WN
5,1998,23833,818,24651,WN
6,1998,23967,840,24807,WN
7,1998,24155,809,24964,WN
8,1998,24885,405,25290,WN
9,1998,24610,818,25428,WN
10,1998,24898,819,25717,WN
11,1998,25198,890,26088,WN
12,1998,25392,904,26296,WN
1,1999,25424,857,26281,WN
2,1999,26280,884,27164,WN
3,1999,26104,857,26961,WN
4,1999,26009,837,26846,WN
5,1999,26179,857,27036,WN
6,1999,26386,864,27250,WN
7,1999,26681,880,27561,WN
8,1999,26804,864,27668,WN
9,1999,26742,845,27587,WN
10,1999,27049,862,27911,WN
11,1999,27200,878,28078,WN
12,1999,27211,884,28095,WN
1,2000,27316,854,28170,WN
2,2000,27500,840,28340,WN
3,2000,27481,860,28341,WN
4,2000,27601,858,28459,WN
5,2000,27514,852,28366,WN
6,2000,27403,850,28253,WN
7,2000,27593,878,28471,WN
8,2000,27821,826,28647,WN
9,2000,27916,810,28726,WN
10,2000,28329,830,29159,WN
11,2000,28626,829,29455,WN
12,2000,28860,828,29688,WN
1,2001,28887,813,29700,WN
2,2001,29060,810,29870,WN
3,2001,29160,800,29960,WN
4,2001,29498,793,30291,WN
5,2001,29781,779,30560,WN
6,2001,29996,746,30742,WN
7,2001,30367,748,31115,WN
8,2001,30478,731,31209,WN
9,2001,30580,733,31313,WN
10,2001,30749,739,31488,WN
11,2001,31049,728,31777,WN
12,2001,31945,729,32674,WN
1,2002,31282,725,32007,WN
2,2002,31538,720,32258,WN
3,2002,31875,739,32614,WN
4,2002,32316,742,33058,WN
5,2002,32351,726,33077,WN
6,2002,32790,718,33508,WN
7,2002,33151,732,33883,WN
8,2002,33261,726,33987,WN
9,2002,33271,676,33947,WN
10,2002,33347,722,34069,WN
11,2002,33800,742,34542,WN
12,2002,33322,766,34088,WN
1,2003,33062,730,33792,WN
2,2003,33141,771,33912,WN
3,2003,32776,728,33504,WN
4,2003,32692,761,33453,WN
5,2003,32612,794,33406,WN
6,2003,32481,842,33323,WN
7,2003,32636,852,33488,WN
8,2003,32307,855,33162,WN
9,2003,32146,834,32980,WN
10,2003,32164,858,33022,WN
11,2003,32334,905,33239,WN
12,2003,32394,906,33300,WN
1,2004,32054,859,32913,WN
2,2004,31257,708,31965,WN
3,2004,31202,640,31842,WN
4,2004,31219,624,31843,WN
5,2004,31091,622,31713,WN
6,2004,31081,655,31736,WN
7,2004,31317,718,32035,WN
8,2004,30615,539,31154,WN
9,2004,30387,540,30927,WN
10,2004,30399,529,30928,WN
11,2004,31245,535,31780,WN
12,2004,30749,525,31274,WN
1,2005,30753,515,31268,WN
2,2005,30685,498,31183,WN
3,2005,30728,493,31221,WN
4,2005,30813,489,31302,WN
5,2005,30995,493,31488,WN
6,2005,31110,512,31622,WN
7,2005,31176,504,31680,WN
8,2005,31214,497,31711,WN
9,2005,31134,496,31630,WN
10,2005,31013,503,31516,WN
11,2005,31393,507,31900,WN
12,2005,31472,514,31986,WN
1,2006,31177,506,31683,WN
2,2006,31210,504,31714,WN
3,2006,31142,509,31651,WN
4,2006,31377,502,31879,WN
5,2006,31433,502,31935,WN
6,2006,31482,505,31987,WN
7,2006,31477,507,31984,WN
8,2006,31849,491,32340,WN
9,2006,31903,482,32385,WN
10,2006,32238,479,32717,WN
11,2006,32354,479,32833,WN
12,2006,32429,470,32899,WN
1,2007,32255,470,32725,WN
2,2007,32594,470,33064,WN
3,2007,32728,467,33195,WN
4,2007,32891,479,33370,WN
5,2007,32993,474,33467,WN
6,2007,33023,475,33498,WN
7,2007,33309,490,33799,WN
8,2007,33400,477,33877,WN
9,2007,33544,485,34029,WN
10,2007,33620,511,34131,WN
11,2007,33845,516,34361,WN
12,2007,34105,545,34650,WN
1,2008,33910,552,34462,WN
2,2008,33794,552,34346,WN
3,2008,33567,655,34222,WN
4,2008,33729,655,34384,WN
5,2008,33576,666,34242,WN
6,2008,33681,692,34373,WN
7,2008,33925,719,34644,WN
8,2008,34971,673,35644,WN
9,2008,35194,701,35895,WN
10,2008,35321,687,36008,WN
11,2008,35313,710,36023,WN
12,2008,35146,706,35852,WN
1,2009,35167,712,35879,WN
2,2009,35187,711,35898,WN
3,2009,35154,715,35869,WN
4,2009,35078,723,35801,WN
5,2009,35049,723,35772,WN
6,2009,34938,716,35654,WN
7,2009,34580,701,35281,WN
8,2009,34324,672,34996,WN
9,2009,34477,657,35134,WN
10,2009,34420,656,35076,WN
11,2009,34439,642,35081,WN
12,2009,34409,633,35042,WN
1,2010,34475,632,35107,WN
2,2010,34424,612,35036,WN
3,2010,34327,619,34946,WN
4,2010,34278,588,34866,WN
5,2010,34309,607,34916,WN
6,2010,34309,653,34962,WN
7,2010,34313,688,35001,WN
8,2010,34410,715,35125,WN
9,2010,34482,707,35189,WN
10,2010,34621,737,35358,WN
11,2010,34614,781,35395,WN
12,2010,34506,790,35296,WN
1,2011,34740,806,35546,WN
2,2011,34977,759,35736,WN
3,2011,35065,773,35838,WN
4,2011,35260,767,36027,WN
5,2011,35489,786,36275,WN
6,2011,35835,794,36629,WN
7,2011,36054,827,36881,WN
8,2011,36322,830,37152,WN
9,2011,36711,833,37544,WN
10,2011,36939,820,37759,WN
11,2011,37167,850,38017,WN
12,2011,37202,877,38079,WN
1,2012,37741,923,38664,WN
2,2012,37990,955,38945,WN
3,2012,38336,993,39329,WN
4,2012,45405,1437,46842,WN
5,2012,45438,1476,46914,WN
6,2012,45391,1473,46864,WN
7,2012,45208,1490,46698,WN
8,2012,45016,1466,46482,WN
9,2012,45301,1494,46795,WN
10,2012,45277,1476,46753,WN
11,2012,45204,1497,46701,WN
12,2012,45128,1466,46594,WN
1,2013,45121,1428,46549,WN
2,2013,45145,1424,46569,WN
3,2013,45078,1426,46504,WN
4,2013,44860,1459,46319,WN
5,2013,44796,1404,46200,WN
6,2013,44543,1345,45888,WN
7,2013,44464,1328,45792,WN
8,2013,44327,1345,45672,WN
9,2013,44476,1343,45819,WN
10,2013,44391,1366,45757,WN
11,2013,44246,1330,45576,WN
12,2013,44158,1346,45504,WN
1,2014,44318,1329,45647,WN
2,2014,44430,1321,45751,WN
3,2014,44492,1341,45833,WN
4,2014,44533,1368,45901,WN
5,2014,44653,1377,46030,WN
6,2014,44814,1388,46202,WN
7,2014,44815,1415,46230,WN
8,2014,44871,1396,46267,WN
9,2014,45020,1459,46479,WN
10,2014,45349,1492,46841,WN
11,2014,45552,1494,47046,WN
12,2014,45533,1490,47023,WN
1,2015,45840,1495,47335,WN
2,2015,46016,1536,47552,WN
3,2015,46219,1571,47790,WN
4,2015,46363,1631,47994,WN
5,2015,46678,1635,48313,WN
6,2015,46808,1674,48482,WN
7,2015,47054,1642,48696,WN
8,2015,47329,1679,49008,WN
9,2015,47774,1736,49510,WN
10,2015,48313,1707,50020,WN
11,2015,48744,1668,50412,WN
12,2015,48757,1652,50409,WN
1,2016,49127,1707,50834,WN
2,2016,49575,1747,51322,WN
3,2016,50021,1779,51800,WN
4,2016,50558,1770,52328,WN
5,2016,50985,1805,52790,WN
6,2016,51413,1775,53188,WN
7,2016,51650,1789,53439,WN
8,2016,51920,1837,53757,WN
9,2016,52122,1899,54021,WN
10,2016,52504,1952,54456,WN
11,2016,52727,1902,54629,WN
12,2016,52620,1831,54451,WN
1,2017,53120,1861,54981,WN
2,2017,53622,1858,55480,WN
3,2017,53726,1852,55578,WN
4,2017,53910,1851,55761,WN
5,2017,54190,1850,56040,WN
6,2017,54439,1816,56255,WN
7,2017,54455,1801,56256,WN
8,2017,54503,1862,56365,WN
9,2017,54730,1882,56612,WN
10,2017,55068,1839,56907,WN
11,2017,55103,1927,57030,WN
12,2017,55143,1934,57077,WN
1,2018,55486,2081,57567,WN
2,2018,55776,2117,57893,WN
3,2018,56036,2152,58188,WN
4,2018,56367,2232,58599,WN
5,2018,56614,2218,58832,WN
6,2018,56550,2248,58798,WN
7,2018,56678,2375,59053,WN
8,2018,56928,2414,59342,WN
9,2018,57369,2380,59749,WN
10,2018,57599,2376,59975,WN
11,2018,57679,2346,60025,WN
12,2018,57624,2358,59982,WN
1,2019,57902,2361,60263,WN
2,2019,58156,2292,60448,WN
3,2019,58312,2247,60559,WN
4,2019,58474,2255,60729,WN
5,2019,58517,2240,60757,WN
6,2019,58698,2190,60888,WN
7,2019,58873,2184,61057,WN
8,2019,59053,2235,61288,WN
9,2019,59453,2274,61727,WN
10,2019,59657,2308,61965,WN
11,2019,59605,2282,61887,WN
12,2019,59629,2276,61905,WN
1,2020,59914,2302,62216,WN
2,2020,60092,2344,62436,WN
3,2020,59763,2318,62081,WN
4,2020,59866,2325,62191,WN
5,2020,60012,2333,62345,WN
6,2020,59947,2341,62288,WN
7,2020,59726,2318,62044,WN
8,2020,59355,2333,61688,WN
9,2020,56834,2194,59028,WN
10,2020,55992,2142,58134,WN
11,2020,55845,2109,57954,WN
12,2020,55500,2074,57574,WN
1,2021,55370,2055,57425,WN
2,2021,55325,2019,57344,WN
3,2021,55065,1972,57037,WN
4,2021,54761,1919,56680,WN
5,2021,54191,1832,56023,WN
6,2021,53602,1691,55293,WN
7,2021,53197,1615,54812,WN
8,2021,53039,1473,54512,WN
9,2021,53269,1429,54698,WN
10,2021,53367,1381,54748,WN
11,2021,53926,1335,55261,WN
12,2021,54439,1307,55746,WN
1,2022,55602,1276,56878,WN
2,2022,56945,1240,58185,WN
3,2022,58270,1189,59459,WN
4,2022,59705,1212,60917,WN
5,2022,60737,1303,62040,WN
6,2022,61619,1428,63047,WN
7,2022,62448,1570,64018,WN
8,2022,62677,1673,64350,WN
9,2022,63238,1770,65008,WN
10,2022,64297,1818,66115,WN
11,2022,65424,1632,67056,WN
12,2022,65881,1549,67430,WN
1,2023,66965,1523,68488,WN
2,2023,68154,1468,69622,WN
3,2023,69137,1462,70599,WN
4,2023,69770,1526,71296,WN
5,2023,70132,1455,71587,WN
6,2023,70590,1417,72007,WN
7,2023,71846,1349,73195,WN
8,2023,72659,1340,73999,WN
9,2023,73480,1401,74881,WN
10,2023,73998,1371,75369,WN
11,2023,74294,1384,75678,WN
12,2023,74046,1519,75565,WN
1,2024,74033,1672,75705,WN
2,2024,73967,1780,75747,WN
3,2024,73734,1921,75655,WN
4,2024,73783,2128,75911,WN
5,2024,73462,2155,75617,WN
6,2024,72946,2270,75216,WN
7,2024,72564,2333,74897,WN
8,2024,72299,2311,74610,WN
9,2024,72276,2374,74650,WN
10,2024,72259,2555,74814,WN
11,2024,71877,2557,74434,WN
12,2024,71206,2487,73693,WN
1,2025,71331,2556,73887,WN
7,1995,2122,339,2461,YV
8,1995,2120,335,2455,YV
9,1995,2094,326,2420,YV
10,1995,2112,343,2455,YV
11,1995,2112,342,2454,YV
12,1995,2120,341,2461,YV
1,1996,2230,342,2572,YV
2,1996,2228,340,2568,YV
3,1996,1896,291,2187,YV
4,1996,1986,295,2281,YV
5,1996,1995,297,2292,YV
6,1996,1985,289,2274,YV
7,1996,2050,287,2337,YV
8,1996,2051,287,2338,YV
9,1996,2049,280,2329,YV
10,1996,2035,285,2320,YV
11,1996,2035,285,2320,YV
12,1996,2030,270,2300,YV
1,1997,2078,284,2362,YV
2,1997,2125,290,2415,YV
3,1997,2130,281,2411,YV
4,1997,2250,290,2540,YV
5,1997,2256,292,2548,YV
6,1997,2290,301,2591,YV
1,2004,3041,302,3343,YV
2,2004,3219,317,3536,YV
3,2004,3023,323,3346,YV
4,2004,3008,313,3321,YV
5,2004,3446,318,3764,YV
6,2004,3516,332,3848,YV
7,2004,3565,355,3920,YV
8,2004,3664,355,4019,YV
9,2004,3675,381,4056,YV
10,2004,3665,383,4048,YV
11,2004,3638,414,4052,YV
12,2004,3627,410,4037,YV
1,2005,3208,43,3251,YV
2,2005,3156,43,3199,YV
3,2005,3202,42,3244,YV
4,2005,3259,40,3299,YV
5,2005,3273,44,3317,YV
6,2005,3275,38,3313,YV
7,2005,3296,36,3332,YV
8,2005,3313,34,3347,YV
9,2005,3323,40,3363,YV
10,2005,3369,44,3413,YV
11,2005,2940,45,2985,YV
12,2005,2952,45,2997,YV
1,2006,3184,48,3232,YV
2,2006,3196,51,3247,YV
3,2006,3195,53,3248,YV
4,2006,3174,55,3229,YV
5,2006,3157,54,3211,YV
6,2006,3245,55,3300,YV
7,2006,3348,56,3404,YV
8,2006,3348,60,3408,YV
9,2006,3360,58,3418,YV
10,2006,3152,49,3201,YV
11,2006,3267,34,3301,YV
12,2006,3209,61,3270,YV
1,2007,3195,66,3261,YV
2,2007,3213,62,3275,YV
3,2007,3233,62,3295,YV
4,2007,3226,60,3286,YV
5,2007,3179,57,3236,YV
6,2007,3190,58,3248,YV
7,2007,3135,58,3193,YV
8,2007,3174,57,3231,YV
9,2007,3205,57,3262,YV
10,2007,3200,59,3259,YV
11,2007,3161,56,3217,YV
12,2007,3064,53,3117,YV
1,2008,2987,55,3042,YV
2,2008,2910,53,2963,YV
3,2008,2893,61,2954,YV
4,2008,2883,61,2944,YV
5,2008,2900,57,2957,YV
6,2008,2870,56,2926,YV
7,2008,2962,59,3021,YV
8,2008,3003,59,3062,YV
9,2008,2912,59,2971,YV
10,2008,2894,59,2953,YV
11,2008,2907,58,2965,YV
12,2008,2884,56,2940,YV
1,2009,2849,57,2906,YV
2,2009,2824,53,2877,YV
3,2009,2812,52,2864,YV
4,2009,2773,48,2821,YV
5,2009,2774,43,2817,YV
6,2009,2706,42,2748,YV
7,2009,2669,42,2711,YV
8,2009,2635,40,2675,YV
9,2009,2588,40,2628,YV
10,2009,2560,44,2604,YV
11,2009,2579,40,2619,YV
12,2009,2497,43,2540,YV
1,2010,2389,39,2428,YV
2,2010,2308,39,2347,YV
3,2010,2180,37,2217,YV
4,2010,2156,39,2195,YV
5,2010,2049,39,2088,YV
6,2010,2059,36,2095,YV
7,2010,1990,35,2025,YV
8,2010,2036,31,2067,YV
9,2010,2125,32,2157,YV
10,2010,2077,30,2107,YV
11,2010,2048,31,2079,YV
12,2010,2030,29,2059,YV
1,2011,2009,26,2035,YV
2,2011,1977,26,2003,YV
3,2011,1966,26,1992,YV
4,2011,1949,24,1973,YV
5,2011,1964,78,2042,YV
6,2011,1925,20,1945,YV
7,2011,1927,20,1947,YV
8,2011,1902,11,1913,YV
9,2011,1886,26,1912,YV
10,2011,1827,26,1853,YV
11,2011,1821,27,1848,YV
12,2011,1796,28,1824,YV
1,2012,1801,27,1828,YV
2,2012,1795,25,1820,YV
3,2012,1740,22,1762,YV
4,2012,1732,22,1754,YV
5,2012,1738,21,1759,YV
6,2012,1717,18,1735,YV
7,2012,1673,16,1689,YV
8,2012,1724,15,1739,YV
9,2012,1643,13,1656,YV
10,2012,1638,9,1647,YV
11,2012,1571,8,1579,YV
12,2012,1537,6,1543,YV
1,2013,1539,6,1545,YV
2,2013,1538,5,1543,YV
3,2013,1542,5,1547,YV
4,2013,1608,5,1613,YV
5,2013,1645,4,1649,YV
6,2013,1707,5,1712,YV
7,2013,1715,5,1720,YV
8,2013,1719,5,1724,YV
9,2013,1710,4,1714,YV
10,2013,1767,5,1772,YV
11,2013,1768,4,1772,YV
12,2013,1802,4,1806,YV
1,2014,1814,5,1819,YV
2,2014,1838,5,1843,YV
3,2014,1909,6,1915,YV
4,2014,1903,6,1909,YV
5,2014,1927,4,1931,YV
6,2014,1973,4,1977,YV
7,2014,2110,9,2119,YV
8,2014,2051,8,2059,YV
9,2014,2114,5,2119,YV
10,2014,2139,6,2145,YV
11,2014,2179,6,2185,YV
12,2014,2201,6,2207,YV
1,2015,2268,7,2275,YV
2,2015,2309,8,2317,YV
3,2015,2376,7,2383,YV
4,2015,2421,6,2427,YV
5,2015,2508,6,2514,YV
6,2015,2564,5,2569,YV
7,2015,2597,5,2602,YV
8,2015,2660,4,2664,YV
9,2015,2690,14,2704,YV
10,2015,2733,14,2747,YV
11,2015,2761,16,2777,YV
12,2015,2782,16,2798,YV
1,2016,2820,16,2836,YV
2,2016,2822,9,2831,YV
3,2016,2788,9,2797,YV
4,2016,2918,10,2928,YV
5,2016,2895,10,2905,YV
6,2016,2950,11,2961,YV
7,2016,3001,10,3011,YV
8,2016,3047,12,3059,YV
9,2016,3106,15,3121,YV
10,2016,3091,17,3108,YV
11,2016,3066,17,3083,YV
12,2016,3082,15,3097,YV
1,2017,3068,12,3080,YV
2,2017,3019,12,3031,YV
3,2017,3046,12,3058,YV
4,2017,3106,12,3118,YV
5,2017,3064,13,3077,YV
6,2017,3030,10,3040,YV
7,2017,3078,12,3090,YV
8,2017,3054,10,3064,YV
9,2017,3099,12,3111,YV
10,2017,3097,12,3109,YV
11,2017,3161,13,3174,YV
12,2017,3224,13,3237,YV
1,2018,3224,13,3237,YV
2,2018,3144,13,3157,YV
3,2018,3246,15,3261,YV
4,2018,3266,12,3278,YV
5,2018,3220,14,3234,YV
6,2018,3279,12,3291,YV
7,2018,3309,8,3317,YV
8,2018,3351,7,3358,YV
9,2018,3367,10,3377,YV
10,2018,3371,9,3380,YV
11,2018,3419,11,3430,YV
12,2018,3470,11,3481,YV
1,2019,3492,11,3503,YV
2,2019,3424,12,3436,YV
3,2019,3561,11,3572,YV
4,2019,3608,12,3620,YV
5,2019,3472,10,3482,YV
6,2019,3491,8,3499,YV
7,2019,3557,6,3563,YV
8,2019,3621,12,3633,YV
9,2019,3583,22,3605,YV
10,2019,3578,22,3600,YV
11,2019,3585,22,3607,YV
12,2019,3617,13,3630,YV
1,2020,3512,14,3526,YV
2,2020,3640,13,3653,YV
3,2020,3669,12,3681,YV
4,2020,3337,19,3356,YV
5,2020,3054,14,3068,YV
6,2020,2974,13,2987,YV
7,2020,2879,12,2891,YV
8,2020,2877,13,2890,YV
9,2020,2920,13,2933,YV
10,2020,2922,11,2933,YV
11,2020,2952,11,2963,YV
12,2020,3000,13,3013,YV
1,2021,2954,9,2963,YV
2,2021,3004,6,3010,YV
3,2021,3048,10,3058,YV
4,2021,3124,10,3134,YV
5,2021,3087,10,3097,YV
6,2021,3139,13,3152,YV
7,2021,3146,10,3156,YV
8,2021,3128,11,3139,YV
9,2021,3181,10,3191,YV
10,2021,3165,10,3175,YV
11,2021,3119,12,3131,YV
12,2021,3029,12,3041,YV
1,2022,2982,11,2993,YV
2,2022,2893,8,2901,YV
3,2022,2840,10,2850,YV
4,2022,2737,11,2748,YV
5,2022,2674,9,2683,YV
6,2022,2565,15,2580,YV
7,2022,2527,17,2544,YV
8,2022,2427,17,2444,YV
9,2022,2383,17,2400,YV
10,2022,2357,17,2374,YV
11,2022,2401,18,2419,YV
12,2022,2386,17,2403,YV
1,2023,2426,13,2439,YV
2,2023,2393,13,2406,YV
3,2023,2301,12,2313,YV
4,2023,2330,12,2342,YV
5,2023,2310,12,2322,YV
6,2023,2285,14,2299,YV
7,2023,2249,13,2262,YV
8,2023,2233,16,2249,YV
9,2023,2258,12,2270,YV
10,2023,2212,10,2222,YV
11,2023,2217,12,2229,YV
12,2023,2161,13,2174,YV
1,2024,2161,13,2174,YV
2,2024,2109,12,2121,YV
3,2024,2106,12,2118,YV
4,2024,2003,13,2016,YV
5,2024,1968,13,1981,YV
6,2024,1884,12,1896,YV
7,2024,1936,14,1950,YV
8,2024,1839,12,1851,YV
9,2024,1802,9,1811,YV
10,2024,1760,8,1768,YV
11,2024,1760,8,1768,YV
12,2024,1725,11,1736,YV
1,2025,1682,8,1690,YV
10,2005,141,0,141,YX
11,2005,185,2,187,YX
12,2005,244,3,247,YX
1,2006,311,3,314,YX
3,2006,394,4,398,YX
4,2006,453,9,462,YX
5,2006,537,11,548,YX
6,2006,556,8,564,YX
7,2006,555,11,566,YX
8,2006,577,9,586,YX
9,2006,596,10,606,YX
10,2006,584,11,595,YX
11,2006,635,10,645,YX
12,2006,662,15,677,YX
1,2007,666,21,687,YX
2,2007,773,22,795,YX
3,2007,833,23,856,YX
4,2007,909,23,932,YX
5,2007,913,22,935,YX
6,2007,1007,24,1031,YX
7,2007,985,25,1010,YX
8,2007,1036,22,1058,YX
9,2007,1102,20,1122,YX
10,2007,1137,22,1159,YX
11,2007,1212,23,1235,YX
1,2008,1322,26,1348,YX
2,2008,680,19,699,YX
3,2008,680,19,699,YX
4,2008,1464,25,1489,YX
5,2008,1464,25,1489,YX
6,2008,1337,26,1363,YX
7,2008,1254,28,1282,YX
8,2008,1254,30,1284,YX
9,2008,1288,30,1318,YX
10,2008,1278,28,1306,YX
11,2008,1407,31,1438,YX
12,2008,1403,29,1432,YX
1,2009,1403,29,1432,YX
2,2009,1458,38,1496,YX
3,2009,1458,38,1496,YX
4,2009,1414,35,1449,YX
5,2009,1443,35,1478,YX
6,2009,1480,35,1515,YX
7,2009,1538,37,1575,YX
8,2009,1576,38,1614,YX
9,2009,1656,38,1694,YX
10,2009,633,237,870,YX
11,2009,2627,475,3102,YX
12,2009,2440,468,2908,YX
1,2010,1881,70,1951,YX
2,2010,1889,72,1961,YX
3,2010,1939,69,2008,YX
4,2010,2017,63,2080,YX
5,2010,2023,68,2091,YX
6,2010,2044,68,2112,YX
7,2010,2056,73,2129,YX
8,2010,1936,75,2011,YX
9,2010,2039,75,2114,YX
10,2010,1970,70,2040,YX
11,2010,2067,73,2140,YX
12,2010,2069,71,2140,YX
1,2011,2088,77,2165,YX
2,2011,2107,77,2184,YX
3,2011,2157,76,2233,YX
4,2011,2158,76,2234,YX
5,2011,2139,80,2219,YX
6,2011,2120,80,2200,YX
7,2011,2097,76,2173,YX
8,2011,2062,79,2141,YX
9,2011,2042,82,2124,YX
10,2011,1987,81,2068,YX
11,2011,1934,75,2009,YX
12,2011,1911,75,1986,YX
1,2012,1931,70,2001,YX
2,2012,1943,68,2011,YX
3,2012,1949,69,2018,YX
4,2012,1848,62,1910,YX
5,2012,1873,60,1933,YX
6,2012,1884,65,1949,YX
7,2012,1910,64,1974,YX
8,2012,1953,68,2021,YX
9,2012,1977,69,2046,YX
10,2012,2022,69,2091,YX
11,2012,2080,69,2149,YX
12,2012,2100,74,2174,YX
1,2013,2121,77,2198,YX
2,2013,2188,76,2264,YX
3,2013,2236,74,2310,YX
4,2013,2256,77,2333,YX
5,2013,2275,77,2352,YX
